OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
30-May-15,27-Mar-02,SO46312,314,12153,4,1,1
26-Jun-15,27-Mar-02,SO46569,312,12450,4,1,2
21-Jul-15,27-Mar-02,SO46847,371,13793,7,1,2
22-Jul-15,27-Mar-02,SO46861,377,21214,9,1,1
07-Feb-15,28-Mar-02,SO46685,377,12947,4,1,2
05-Nov-15,28-Mar-02,SO46179,313,11983,4,1,1
05-Nov-15,28-Mar-02,SO46181,348,12004,9,1,2
20-Apr-15,28-Mar-02,SO45942,312,20219,9,1,1
29-Apr-15,28-Mar-02,SO46009,344,11917,9,1,1
16-May-15,28-Mar-02,SO46226,313,13263,7,1,2
19-May-15,29-Mar-02,SO46249,347,12000,9,1,1
22-May-15,29-Mar-02,SO46268,311,20615,9,1,1
13-Jul-15,29-Mar-02,SO46785,373,13190,4,1,2
07-Jun-15,30-Mar-02,SO46719,362,11604,10,1,2
28-Apr-15,30-Mar-02,SO45995,310,23846,6,1,2
19-Jun-15,30-Mar-02,SO46510,311,24386,6,1,1
13-Jul-15,30-Mar-02,SO46779,377,15929,10,1,2
07-Mar-15,31-Mar-02,SO46690,368,13039,4,1,2
06-Apr-15,31-Mar-02,SO46415,310,20819,9,1,2
06-May-15,31-Mar-02,SO46416,313,12181,4,1,2
06-Dec-15,31-Mar-02,SO46472,344,12248,9,1,2
18-Apr-15,31-Mar-02,SO45929,310,11825,4,1,2
20-Apr-15,31-Mar-02,SO45939,334,14757,4,1,2
27-Apr-15,31-Mar-02,SO45990,314,12711,7,1,1
24-May-15,31-Mar-02,SO46280,311,12121,1,1,2
23-Jun-15,31-Mar-02,SO46548,310,12418,1,1,2
26-Jun-15,31-Mar-02,SO46571,313,15668,10,1,1
14-Jul-15,31-Mar-02,SO46795,362,26234,4,1,2
23-May-15,13-Apr-02,SO46276,311,20612,9,1,2
05-Mar-15,14-Apr-02,SO46129,313,20420,9,1,2
06-Apr-15,14-Apr-02,SO46412,311,24493,6,1,2
08-Apr-15,14-Apr-02,SO47099,324,26134,9,1,2
08-Dec-15,14-Apr-02,SO47159,362,26300,4,1,2
29-Apr-15,14-Apr-02,SO46002,310,11826,4,1,2
18-May-15,14-Apr-02,SO46241,345,20034,6,1,1
21-May-15,14-Apr-02,SO46260,310,12108,1,1,2
14-Jun-15,14-Apr-02,SO46481,313,20623,9,1,2
24-Jun-15,14-Apr-02,SO46558,314,12184,1,1,2
07-Feb-15,15-Apr-02,SO46684,381,18125,8,1,2
06-Jul-15,15-Apr-02,SO46435,348,12251,9,1,2
08-Aug-15,15-Apr-02,SO47131,371,13243,1,1,1
05-Sep-15,15-Apr-02,SO46170,312,12156,4,1,1
08-Sep-15,15-Apr-02,SO47145,338,26131,9,1,2
20-May-15,15-Apr-02,SO46257,346,11992,9,1,2
21-Jun-15,15-Apr-02,SO46531,310,12423,1,1,1
19-Jul-15,15-Apr-02,SO46832,352,20188,6,1,1
24-Jul-15,15-Apr-02,SO46871,370,13800,7,1,1
06-Feb-15,16-Apr-02,SO46405,310,20994,9,1,2
08-Mar-15,16-Apr-02,SO47088,369,13274,1,1,1
07-May-15,16-Apr-02,SO46717,368,25048,6,1,2
05-Dec-15,16-Apr-02,SO46189,312,20606,9,1,2
08-Dec-15,16-Apr-02,SO47156,373,28837,6,1,2
18-May-15,16-Apr-02,SO46238,311,14838,8,1,2
28-Jun-15,16-Apr-02,SO46589,326,25946,9,1,1
31-Jul-15,16-Apr-02,SO46925,373,21165,9,1,1
13-May-15,17-Apr-02,SO46203,346,11999,9,1,1
19-May-15,17-Apr-02,SO46251,350,11998,9,1,1
16-Jul-15,17-Apr-02,SO46804,322,19052,7,1,1
13-Aug-15,17-Apr-02,SO47174,354,12584,9,1,2
07-Jan-15,18-Apr-02,SO46676,385,18047,8,1,1
06-May-15,18-Apr-02,SO46417,314,12441,4,1,1
05-Oct-15,18-Apr-02,SO46177,312,12102,4,1,1
16-May-15,18-Apr-02,SO46219,313,24332,6,1,1
20-Jun-15,18-Apr-02,SO46524,351,26111,4,1,1
27-Jun-15,18-Apr-02,SO46579,311,12186,4,1,1
14-Aug-15,18-Apr-02,SO47183,334,15200,4,1,1
07-Feb-15,19-Apr-02,SO46686,324,20577,10,1,2
08-Feb-15,19-Apr-02,SO47084,370,21561,9,1,1
08-Mar-15,19-Apr-02,SO47085,379,16311,10,1,1
05-Apr-15,19-Apr-02,SO46137,313,20600,9,1,2
13-May-15,19-Apr-02,SO46202,320,25935,9,1,2
13-May-15,19-Apr-02,SO46195,314,12027,1,1,1
14-May-15,19-Apr-02,SO46209,312,12849,7,1,2
14-May-15,19-Apr-02,SO46207,348,26091,4,1,2
19-May-15,19-Apr-02,SO46246,314,12143,1,1,1
29-Jun-15,19-Apr-02,SO46591,310,12773,1,1,2
21-Jul-15,19-Apr-02,SO46850,370,13221,4,1,2
08-Jan-15,20-Apr-02,SO47068,370,13246,4,1,2
06-Jun-15,20-Apr-02,SO46426,344,26107,4,1,1
08-Jul-15,20-Apr-02,SO47127,371,21258,9,1,2
05-Sep-15,20-Apr-02,SO46174,311,20608,9,1,1
07-Oct-15,20-Apr-02,SO46756,383,13993,4,1,1
08-Jan-15,21-Apr-02,SO47075,360,12685,9,1,2
08-Jan-15,21-Apr-02,SO47072,340,20062,8,1,2
08-Feb-15,21-Apr-02,SO47081,340,15203,4,1,1
08-Oct-15,21-Apr-02,SO47149,360,12669,9,1,1
19-Jun-15,21-Apr-02,SO46512,311,12209,4,1,2
27-Jun-15,21-Apr-02,SO46576,310,24757,6,1,2
13-Jul-15,21-Apr-02,SO46782,371,12975,4,1,1
13-Jul-15,21-Apr-02,SO46788,358,12342,9,1,1
18-Jul-15,21-Apr-02,SO46822,324,15155,4,1,2
07-Jul-15,22-Apr-02,SO46736,360,12341,9,1,2
06-Sep-15,22-Apr-02,SO46448,344,12250,9,1,1
07-Nov-15,22-Apr-02,SO46768,338,26020,9,1,2
18-Jul-15,22-Apr-02,SO46823,322,15193,4,1,1
07-Jan-15,23-Apr-02,SO46683,354,12571,9,1,1
23-Jun-15,23-Apr-02,SO46553,312,20985,9,1,2
17-Jul-15,23-Apr-02,SO46814,371,13165,4,1,2
21-Jul-15,23-Apr-02,SO46846,373,13575,7,1,1
27-Jul-15,23-Apr-02,SO46892,370,13086,1,1,1
06-May-15,24-Apr-02,SO46419,344,12021,9,1,2
08-Jun-15,24-Apr-02,SO47113,342,15255,4,1,1
07-Dec-15,24-Apr-02,SO46773,371,13173,1,1,1
28-May-15,24-Apr-02,SO46306,311,12164,4,1,1
15-Jun-15,24-Apr-02,SO46485,313,12755,4,1,1
15-Aug-15,24-Apr-02,SO47193,328,20162,8,1,1
20-Aug-15,24-Apr-02,SO47234,389,19260,10,1,1
21-Aug-15,24-Apr-02,SO47246,342,20713,10,1,2
08-Jul-15,25-Apr-02,SO47121,375,28832,6,1,2
07-Aug-15,25-Apr-02,SO46742,358,20206,6,1,1
26-May-15,25-Apr-02,SO46299,314,20264,9,1,1
31-Jul-15,25-Apr-02,SO46926,377,21169,9,1,2
14-Aug-15,25-Apr-02,SO47182,354,26298,1,1,2
15-Aug-15,25-Apr-02,SO47197,377,21218,9,1,1
06-Feb-15,26-Apr-02,SO46404,312,15692,10,1,2
07-Jun-15,26-Apr-02,SO46720,371,13667,7,1,1
07-Oct-15,26-Apr-02,SO46750,377,16054,10,1,2
13-May-15,26-Apr-02,SO46193,342,18634,7,1,1
22-Jun-15,26-Apr-02,SO46539,314,12200,4,1,2
25-Jul-15,26-Apr-02,SO46881,354,12572,9,1,2
13-Aug-15,26-Apr-02,SO47171,373,21552,9,1,2
21-Aug-15,26-Apr-02,SO47251,377,21226,9,1,1
21-Aug-15,26-Apr-02,SO47249,377,13346,1,1,1
07-May-15,27-Apr-02,SO46715,375,24976,6,1,1
08-Jun-15,27-Apr-02,SO47116,387,24611,9,1,1
08-Jul-15,27-Apr-02,SO47119,368,16275,10,1,1
05-Dec-15,27-Apr-02,SO46188,310,20430,9,1,1
16-May-15,27-Apr-02,SO46227,351,11990,9,1,2
21-Jun-15,27-Apr-02,SO46532,338,19041,7,1,1
17-Jul-15,27-Apr-02,SO46810,370,15622,8,1,2
20-Aug-15,27-Apr-02,SO47241,368,21559,9,1,1
07-Jul-15,28-Apr-02,SO46730,379,15100,8,1,2
21-May-15,28-Apr-02,SO46258,313,12160,1,1,1
26-May-15,28-Apr-02,SO46297,313,12033,1,1,2
13-Jul-15,28-Apr-02,SO46783,336,19069,7,1,1
14-Jul-15,28-Apr-02,SO46793,375,13214,1,1,2
20-Jul-15,28-Apr-02,SO46839,375,24817,6,1,2
27-Jul-15,28-Apr-02,SO46897,368,21179,9,1,2
30-Jul-15,28-Apr-02,SO46918,342,26022,9,1,1
17-Aug-15,28-Apr-02,SO47205,352,26301,4,1,2
19-Aug-15,28-Apr-02,SO47230,371,21256,9,1,2
06-Jun-15,29-Apr-02,SO46428,311,20629,9,1,2
06-Jun-15,29-Apr-02,SO46423,313,12362,4,1,1
07-Sep-15,29-Apr-02,SO46748,360,26252,4,1,1
07-Dec-15,29-Apr-02,SO46770,370,15357,8,1,2
20-May-15,29-Apr-02,SO46254,310,12096,4,1,2
15-Jun-15,29-Apr-02,SO46486,332,19901,8,1,1
18-Jun-15,29-Apr-02,SO46501,328,19518,8,1,2
18-Jun-15,29-Apr-02,SO46502,328,19051,7,1,2
27-Jul-15,29-Apr-02,SO46893,369,28659,6,1,2
13-Aug-15,29-Apr-02,SO47164,360,12123,10,1,1
07-Jul-15,30-Apr-02,SO46733,375,24781,6,1,2
15-Jun-15,30-Apr-02,SO46484,312,12437,1,1,2
13-Jul-15,30-Apr-02,SO46780,379,12942,4,1,1
17-Aug-15,30-Apr-02,SO47211,362,12578,9,1,2
27-Aug-15,30-Apr-02,SO47313,373,21231,9,1,2
28-Aug-15,30-Apr-02,SO47318,375,13273,4,1,1
06-Feb-15,13-May-02,SO46397,328,27014,6,1,1
07-Jul-15,13-May-02,SO46737,354,12346,9,1,2
07-Nov-15,13-May-02,SO46767,362,12573,9,1,1
07-Nov-15,13-May-02,SO46763,375,13202,4,1,1
30-May-15,13-May-02,SO46318,312,20444,9,1,2
19-Jul-15,13-May-02,SO46828,385,13990,1,1,2
24-Jul-15,13-May-02,SO46870,368,13605,7,1,1
25-Jul-15,13-May-02,SO46878,369,25061,6,1,1
16-Aug-15,13-May-02,SO47198,370,14169,7,1,2
06-Jan-15,14-May-02,SO46392,313,13537,7,1,2
06-Mar-15,14-May-02,SO46408,351,12011,9,1,2
09-Sep-15,14-May-02,SO47506,354,26324,1,1,1
19-Jun-15,14-May-02,SO46517,313,20624,9,1,2
27-Jun-15,14-May-02,SO46583,310,20622,9,1,2
30-Jul-15,14-May-02,SO46916,328,15196,4,1,1
29-Aug-15,14-May-02,SO47326,379,13288,4,1,1
08-Jan-15,15-May-02,SO47071,369,15667,8,1,1
07-Mar-15,15-May-02,SO46691,368,13142,4,1,2
20-Aug-15,15-May-02,SO47243,338,20712,10,1,2
21-Aug-15,15-May-02,SO47252,352,12676,9,1,2
07-Jan-15,16-May-02,SO46679,373,13062,1,1,2
06-Sep-15,16-May-02,SO46446,312,12777,1,1,1
27-Jun-15,16-May-02,SO46577,311,12913,1,1,2
23-Jul-15,16-May-02,SO46865,375,15456,8,1,2
25-Jul-15,16-May-02,SO46883,352,26241,4,1,2
06-Feb-15,17-May-02,SO46400,314,20987,9,1,1
09-Mar-15,17-May-02,SO47474,379,21893,9,1,1
09-Sep-15,17-May-02,SO47502,383,19278,10,1,1
23-Jun-15,17-May-02,SO46546,310,12780,1,1,1
19-Aug-15,17-May-02,SO47225,375,13277,1,1,1
22-Aug-15,17-May-02,SO47258,377,13298,4,1,1
28-Aug-15,17-May-02,SO47320,377,13315,4,1,2
06-Oct-15,18-May-02,SO46453,313,20626,9,1,2
17-Jul-15,18-May-02,SO46813,379,13152,4,1,2
29-Jul-15,18-May-02,SO46906,368,12950,1,1,2
08-Jan-15,19-May-02,SO47070,387,14025,1,1,1
06-Apr-15,19-May-02,SO46413,346,20075,6,1,1
07-Sep-15,19-May-02,SO46746,368,13057,4,1,2
07-Nov-15,19-May-02,SO46761,324,19924,8,1,1
18-Jun-15,19-May-02,SO46503,310,12764,1,1,1
18-Jun-15,19-May-02,SO46507,320,25941,9,1,1
22-Jun-15,19-May-02,SO46537,344,11427,8,1,2
25-Jul-15,19-May-02,SO46880,334,15167,1,1,1
27-Jul-15,19-May-02,SO46895,354,26183,4,1,2
13-Aug-15,19-May-02,SO47168,377,13286,1,1,2
09-Sep-15,20-May-02,SO47507,332,15311,1,1,1
07-Nov-15,20-May-02,SO46766,369,21216,9,1,1
22-Aug-15,20-May-02,SO47262,379,21560,9,1,1
07-Mar-15,21-May-02,SO46694,373,13220,4,1,1
07-Aug-15,21-May-02,SO46739,373,15699,10,1,2
15-Jun-15,21-May-02,SO46487,338,14913,4,1,1
21-Jun-15,21-May-02,SO46533,348,26106,4,1,2
23-Jun-15,21-May-02,SO46551,330,14914,4,1,2
23-Jun-15,21-May-02,SO46547,313,12917,1,1,1
14-Jul-15,21-May-02,SO46791,369,13016,1,1,2
25-Jul-15,21-May-02,SO46877,370,12926,4,1,2
14-Sep-15,21-May-02,SO47552,368,21950,9,1,1
07-Jun-15,22-May-02,SO46729,320,26019,9,1,2
08-Aug-15,22-May-02,SO47130,375,16406,10,1,1
21-Aug-15,22-May-02,SO47248,375,13340,4,1,1
31-Aug-15,22-May-02,SO47344,354,12686,9,1,1
13-Sep-15,22-May-02,SO47544,358,12694,9,1,1
07-Mar-15,23-May-02,SO46696,370,21166,9,1,2
08-Jun-15,23-May-02,SO47118,362,28541,7,1,2
07-Aug-15,23-May-02,SO46741,370,28766,6,1,2
08-Sep-15,23-May-02,SO47142,369,21230,9,1,2
06-Dec-15,23-May-02,SO46466,311,12915,1,1,1
27-Jun-15,23-May-02,SO46582,314,12207,1,1,2
30-Jun-15,23-May-02,SO46601,345,26098,4,1,1
16-Aug-15,23-May-02,SO47201,356,26277,1,1,2
20-Aug-15,23-May-02,SO47235,375,16317,10,1,1
20-Aug-15,23-May-02,SO47237,368,28834,6,1,1
24-Aug-15,23-May-02,SO47277,371,21219,9,1,1
24-Aug-15,23-May-02,SO47279,362,12680,9,1,1
19-Sep-15,23-May-02,SO47585,328,15320,1,1,1
08-Jul-15,24-May-02,SO47129,352,12677,9,1,1
07-Oct-15,24-May-02,SO46752,342,19931,8,1,2
17-Jul-15,24-May-02,SO46819,368,21001,9,1,1
26-Jul-15,24-May-02,SO46887,362,12340,9,1,2
20-Aug-15,24-May-02,SO47232,373,15627,8,1,1
27-Aug-15,24-May-02,SO47304,379,16272,10,1,2
18-Sep-15,24-May-02,SO47576,377,21877,9,1,1
20-Sep-15,24-May-02,SO47589,383,14036,1,1,2
09-Apr-15,25-May-02,SO47479,330,20832,10,1,1
08-Jun-15,25-May-02,SO47114,373,21387,9,1,2
09-Jun-15,25-May-02,SO47490,371,21895,9,1,1
08-Jul-15,25-May-02,SO47128,368,21556,9,1,1
07-Nov-15,25-May-02,SO46757,354,26174,1,1,1
07-Nov-15,25-May-02,SO46762,368,13063,1,1,2
13-Jun-15,25-May-02,SO46477,346,12009,9,1,2
19-Jun-15,25-May-02,SO46508,349,28504,7,1,2
22-Jun-15,25-May-02,SO46541,310,20617,9,1,2
21-Jul-15,25-May-02,SO46845,358,11603,10,1,2
27-Jul-15,25-May-02,SO46894,356,26120,4,1,2
14-Sep-15,25-May-02,SO47554,362,12222,10,1,2
16-Sep-15,25-May-02,SO47564,356,12210,10,1,2
07-Jun-15,26-May-02,SO46721,370,16046,10,1,1
22-Jun-15,26-May-02,SO46540,314,20822,9,1,1
25-Aug-15,26-May-02,SO47289,360,26297,1,1,1
30-Aug-15,26-May-02,SO47333,368,21229,9,1,1
13-Sep-15,26-May-02,SO47536,387,14088,1,1,1
07-Jul-15,27-May-02,SO46738,362,12576,9,1,2
08-Jul-15,27-May-02,SO47124,371,13384,1,1,2
08-Aug-15,27-May-02,SO47137,371,13348,4,1,2
06-Nov-15,27-May-02,SO46459,313,12190,4,1,1
18-Aug-15,27-May-02,SO47219,362,12577,9,1,2
22-Sep-15,27-May-02,SO47600,389,17188,7,1,2
08-Feb-15,28-May-02,SO47077,369,16329,10,1,1
07-Apr-15,28-May-02,SO46705,370,13085,1,1,2
20-Jun-15,28-May-02,SO46525,314,20816,9,1,1
25-Jun-15,28-May-02,SO46566,311,12789,4,1,1
14-Jul-15,28-May-02,SO46790,379,12930,1,1,2
09-Mar-15,29-May-02,SO47471,370,14539,7,1,2
08-Apr-15,29-May-02,SO47094,377,15664,8,1,2
07-May-15,29-May-02,SO46713,371,24778,6,1,1
08-Jun-15,29-May-02,SO47117,354,12586,9,1,1
08-Sep-15,29-May-02,SO47138,379,16308,10,1,1
09-Oct-15,29-May-02,SO47511,375,14200,7,1,2
07-Nov-15,29-May-02,SO46758,387,18130,8,1,1
09-Dec-15,29-May-02,SO47534,328,26148,9,1,1
19-Jun-15,29-May-02,SO46509,310,12886,4,1,1
17-Jul-15,29-May-02,SO46812,371,13069,1,1,1
21-Jul-15,29-May-02,SO46851,360,20209,6,1,2
30-Jul-15,29-May-02,SO46913,375,13212,4,1,2
31-Jul-15,29-May-02,SO46924,375,13203,1,1,1
13-Aug-15,29-May-02,SO47165,370,15649,8,1,1
17-Aug-15,29-May-02,SO47204,377,25371,6,1,1
19-Sep-15,29-May-02,SO47586,326,15322,1,1,1
08-Feb-15,30-May-02,SO47080,360,26302,4,1,1
08-Jun-15,30-May-02,SO47108,369,13839,7,1,1
08-Nov-15,30-May-02,SO47150,370,15625,8,1,1
08-Dec-15,30-May-02,SO47158,360,26280,4,1,2
17-Jul-15,30-May-02,SO46811,369,12941,1,1,2
26-Aug-15,30-May-02,SO47301,358,26292,1,1,1
27-Aug-15,30-May-02,SO47306,369,28798,6,1,2
29-Aug-15,30-May-02,SO47327,377,13304,1,1,1
07-Sep-15,31-May-02,SO46745,369,13056,1,1,1
07-Nov-15,31-May-02,SO46759,373,16033,10,1,1
20-Jul-15,31-May-02,SO46842,320,15166,4,1,2
17-Aug-15,31-May-02,SO47203,370,25883,6,1,2
08-Jul-15,13-Jun-02,SO47122,371,13362,4,1,1
09-Nov-15,13-Jun-02,SO47527,360,28559,7,1,1
25-Aug-15,13-Jun-02,SO47282,381,19258,10,1,1
29-Aug-15,13-Jun-02,SO47325,373,13278,4,1,1
13-Sep-15,13-Jun-02,SO47542,373,21571,9,1,2
14-Sep-15,13-Jun-02,SO47546,360,28683,7,1,2
24-Sep-15,13-Jun-02,SO47612,369,16465,10,1,1
10-Mar-15,14-Jun-02,SO47751,369,21983,9,1,1
07-Aug-15,14-Jun-02,SO46743,373,21183,9,1,2
20-Jul-15,14-Jun-02,SO46841,371,13174,1,1,1
20-Jul-15,14-Jun-02,SO46835,371,13768,7,1,2
21-Jul-15,14-Jun-02,SO46854,375,20997,9,1,2
31-Jul-15,14-Jun-02,SO46928,356,12358,9,1,2
24-Aug-15,14-Jun-02,SO47276,342,15289,4,1,1
30-Sep-15,14-Jun-02,SO47649,377,16447,10,1,1
08-Jan-15,15-Jun-02,SO47076,362,12588,9,1,1
08-Jun-15,15-Jun-02,SO47115,370,21393,9,1,2
10-Nov-15,15-Jun-02,SO47792,369,16207,8,1,1
08-Mar-15,16-Jun-02,SO47089,340,15284,4,1,1
09-Oct-15,16-Jun-02,SO47512,373,16446,10,1,1
09-Dec-15,16-Jun-02,SO47529,377,13429,4,1,1
13-Jul-15,16-Jun-02,SO46777,356,11568,10,1,1
23-Jul-15,16-Jun-02,SO46863,362,11575,10,1,2
27-Jul-15,16-Jun-02,SO46896,332,15189,1,1,1
27-Aug-15,16-Jun-02,SO47312,332,15280,4,1,1
07-Mar-15,17-Jun-02,SO46699,328,25961,9,1,1
08-Jun-15,17-Jun-02,SO47112,356,20318,6,1,2
10-Jun-15,17-Jun-02,SO47769,360,12703,9,1,2
09-Aug-15,17-Jun-02,SO47498,324,27071,6,1,2
29-Jul-15,17-Jun-02,SO46908,370,21189,9,1,1
26-Aug-15,17-Jun-02,SO47300,336,20717,10,1,2
08-Feb-15,18-Jun-02,SO47082,322,15254,5,1,2
16-Jul-15,18-Jun-02,SO46807,354,12339,9,1,2
24-Jul-15,18-Jun-02,SO46873,377,21167,9,1,1
13-Aug-15,18-Jun-02,SO47167,375,13419,1,1,2
22-Aug-15,18-Jun-02,SO47254,332,15276,4,1,2
25-Aug-15,18-Jun-02,SO47287,375,13280,1,1,1
09-Feb-15,19-Jun-02,SO47466,381,24887,9,1,2
09-May-15,19-Jun-02,SO47485,371,14524,7,1,2
08-Nov-15,19-Jun-02,SO47151,370,25363,6,1,1
18-Jul-15,19-Jun-02,SO46825,354,12574,9,1,1
29-Aug-15,19-Jun-02,SO47324,377,13400,4,1,1
31-Aug-15,19-Jun-02,SO47339,371,15626,8,1,1
30-Sep-15,19-Jun-02,SO47650,370,16512,10,1,1
08-Sep-15,20-Jun-02,SO47141,371,21225,9,1,1
16-Oct-15,20-Jun-02,SO47837,356,12277,10,1,2
15-Jul-15,20-Jun-02,SO46799,371,13662,7,1,2
19-Jul-15,20-Jun-02,SO46834,379,12923,4,1,2
17-Aug-15,20-Jun-02,SO47209,370,21379,9,1,1
22-Aug-15,20-Jun-02,SO47255,358,11561,8,1,1
22-Aug-15,20-Jun-02,SO47260,375,13233,1,1,2
31-Aug-15,20-Jun-02,SO47347,320,26025,9,1,1
15-Sep-15,20-Jun-02,SO47559,362,12699,9,1,2
23-Sep-15,20-Jun-02,SO47610,338,27075,6,1,1
09-Apr-15,21-Jun-02,SO47482,370,21948,9,1,2
07-Jun-15,21-Jun-02,SO46725,369,21191,9,1,1
07-Dec-15,21-Jun-02,SO46769,377,15702,10,1,1
13-Jul-15,21-Jun-02,SO46787,332,15195,4,1,2
16-Jul-15,21-Jun-02,SO46805,373,13055,1,1,1
28-Jul-15,21-Jun-02,SO46901,375,21203,9,1,1
20-Aug-15,21-Jun-02,SO47233,379,16250,10,1,1
27-Aug-15,21-Jun-02,SO47311,332,15252,1,1,2
09-Apr-15,22-Jun-02,SO47477,352,28560,7,1,2
07-Jul-15,22-Jun-02,SO46731,371,15101,8,1,2
10-Nov-15,22-Jun-02,SO47793,368,14716,7,1,2
16-Jul-15,22-Jun-02,SO46808,360,12347,9,1,1
09-Feb-15,23-Jun-02,SO47464,370,16461,10,1,1
10-May-15,23-Jun-02,SO47763,379,22170,9,1,1
16-Oct-15,23-Jun-02,SO47841,362,26490,4,1,1
23-Jul-15,23-Jun-02,SO46866,369,12981,4,1,2
14-Aug-15,23-Jun-02,SO47176,358,11492,8,1,1
26-Aug-15,23-Jun-02,SO47297,377,13385,1,1,1
27-Aug-15,23-Jun-02,SO47305,369,25393,6,1,1
30-Aug-15,23-Jun-02,SO47332,356,20350,6,1,1
15-Sep-15,23-Jun-02,SO47556,379,14701,7,1,1
16-Sep-15,23-Jun-02,SO47560,324,27053,6,1,2
09-Feb-15,24-Jun-02,SO47468,328,26152,9,1,2
07-Nov-15,24-Jun-02,SO46760,387,13986,4,1,2
08-Dec-15,24-Jun-02,SO47157,369,25864,6,1,2
16-Oct-15,24-Jun-02,SO47840,334,20584,8,1,2
18-Oct-15,24-Jun-02,SO47853,362,26487,1,1,1
22-Jul-15,24-Jun-02,SO46856,370,12935,4,1,2
18-Aug-15,24-Jun-02,SO47216,360,26299,1,1,1
23-Aug-15,24-Jun-02,SO47267,352,12674,9,1,2
31-Aug-15,24-Jun-02,SO47341,368,25104,6,1,2
14-Sep-15,24-Jun-02,SO47550,336,15290,1,1,1
18-Sep-15,24-Jun-02,SO47571,377,14185,7,1,1
09-Mar-15,25-Jun-02,SO47476,352,12693,9,1,1
09-May-15,25-Jun-02,SO47486,377,14538,7,1,1
09-Aug-15,25-Jun-02,SO47500,369,21951,9,1,2
21-Oct-15,25-Jun-02,SO47879,387,18157,8,1,1
13-Jul-15,25-Jun-02,SO46778,352,11610,10,1,1
15-Aug-15,25-Jun-02,SO47187,385,18134,8,1,1
20-Aug-15,25-Jun-02,SO47240,381,24612,9,1,1
28-Aug-15,25-Jun-02,SO47315,379,13840,7,1,2
31-Aug-15,25-Jun-02,SO47337,354,28520,7,1,1
30-Sep-15,25-Jun-02,SO47657,326,26138,9,1,2
08-Jul-15,26-Jun-02,SO47126,371,13326,4,1,1
08-Oct-15,26-Jun-02,SO47148,377,21259,9,1,2
08-Oct-15,26-Jun-02,SO47146,389,18133,8,1,1
14-Jul-15,26-Jun-02,SO46794,373,24977,6,1,2
14-Aug-15,26-Jun-02,SO47181,368,13329,4,1,2
15-Aug-15,26-Jun-02,SO47189,373,28818,6,1,1
29-Sep-15,26-Jun-02,SO47648,356,12263,10,1,2
10-Mar-15,27-Jun-02,SO47748,352,26485,1,1,1
10-Apr-15,27-Jun-02,SO47757,379,16530,10,1,1
08-Jul-15,27-Jun-02,SO47123,371,25408,6,1,2
17-Oct-15,27-Jun-02,SO47850,320,15350,1,1,2
19-Oct-15,27-Jun-02,SO47868,354,13021,9,1,1
23-Oct-15,27-Jun-02,SO47897,377,16573,10,1,1
26-Aug-15,27-Jun-02,SO47303,322,26029,9,1,1
15-Sep-15,27-Jun-02,SO47557,377,13431,1,1,1
22-Sep-15,27-Jun-02,SO47603,379,21562,9,1,1
29-Sep-15,27-Jun-02,SO47643,389,19290,10,1,1
08-Apr-15,28-Jun-02,SO47093,369,13380,4,1,1
09-Sep-15,28-Jun-02,SO47505,352,26307,4,1,2
08-Nov-15,28-Jun-02,SO47152,360,28547,7,1,2
08-Nov-15,28-Jun-02,SO47153,320,26024,9,1,2
09-Nov-15,28-Jun-02,SO47526,354,12215,10,1,2
21-Oct-15,28-Jun-02,SO47885,385,24901,9,1,1
22-Oct-15,28-Jun-02,SO47892,389,26373,6,1,2
26-Oct-15,28-Jun-02,SO47926,360,13079,9,1,2
24-Aug-15,28-Jun-02,SO47269,362,28512,7,1,1
28-Aug-15,28-Jun-02,SO47316,369,13361,1,1,1
18-Sep-15,28-Jun-02,SO47574,332,20171,8,1,1
25-Sep-15,28-Jun-02,SO47625,377,21958,9,1,2
08-Mar-15,29-Jun-02,SO47090,377,21394,9,1,1
08-May-15,29-Jun-02,SO47101,371,16260,10,1,1
10-Jun-15,29-Jun-02,SO47768,371,21985,9,1,1
08-Aug-15,29-Jun-02,SO47133,379,13357,4,1,2
14-Oct-15,29-Jun-02,SO47829,352,12706,9,1,2
19-Jul-15,29-Jun-02,SO46831,369,13066,1,1,1
20-Jul-15,29-Jun-02,SO46840,369,13058,4,1,1
23-Jul-15,29-Jun-02,SO46864,373,16045,10,1,2
18-Aug-15,29-Jun-02,SO47220,358,12579,9,1,2
24-Aug-15,29-Jun-02,SO47270,360,28519,7,1,1
26-Aug-15,29-Jun-02,SO47291,371,16318,10,1,2
26-Aug-15,29-Jun-02,SO47302,360,12670,9,1,2
13-Oct-15,30-Jun-02,SO47817,371,22200,9,1,1
15-Oct-15,30-Jun-02,SO47835,383,24904,9,1,2
15-Jul-15,30-Jun-02,SO46800,370,13019,4,1,2
24-Jul-15,30-Jun-02,SO46869,379,13577,7,1,2
31-Jul-15,30-Jun-02,SO46920,362,11609,10,1,2
19-Aug-15,30-Jun-02,SO47222,381,26316,6,1,1
18-Sep-15,30-Jun-02,SO47573,369,13435,4,1,1
19-Sep-15,30-Jun-02,SO47579,371,16197,8,1,2
30-Sep-15,30-Jun-02,SO47656,368,21882,9,1,1
09-Feb-15,13-Jul-02,SO47462,375,15926,8,1,1
08-Aug-15,13-Jul-02,SO47134,354,26296,1,1,2
